ID,Loại,"Mã sản phẩm",Tên,"Đã đăng","Nhãn nổi bật?","Hiển thị trong danh mục","Mô tả ngắn","Mô tả","Ngày bắt đầu giảm giá","Ngày kết thúc giảm giá","Trạng thái thuế","Lớp thuế","Còn hàng?",Kho,"Số lượng tồn kho ít","Cho phép đặt trước?","Bán riêng?","Cân nặng (kg)","Độ dài (cm)","Độ rộng (cm)","Chiều cao (cm)","Cho phép đánh giá của khách hàng?","Ghi chú thanh toán","Giá khuyến mãi","Giá bán thường","Danh mục","Từ khóa","Lớp giao hàng","Hình ảnh","Giới hạn tải xuống","Ngày hết hạn tải về",Gốc,"Các sản phẩm theo nhóm",Upsells,"Bán chéo","URL ngoài","Nội dung nút bấm","Vị trí","Tên thuộc tính 1","Giá trị thuộc tính 1","Thuộc tính hiển thị 1","Thuộc tính toàn cục  1","Tên thuộc tính 2","Giá trị thuộc tính 2","Thuộc tính hiển thị 2","Thuộc tính toàn cục  2","Tên thuộc tính 3","Giá trị thuộc tính 3","Thuộc tính hiển thị 3","Thuộc tính toàn cục 3","Tên thuộc tính 4","Giá trị thuộc tính 4","Thuộc tính hiển thị 4","Thuộc tính toàn cục 4","Tên thuộc tính 5","Giá trị thuộc tính 5","Thuộc tính hiển thị 5","Thuộc tính toàn cục 5","Meta: _yoast_wpseo_primary_product_cat","Meta: _yoast_wpseo_content_score","Meta: _yoast_wpseo_estimated-reading-time-minutes","Meta: _yoast_wpseo_wordproof_timestamp","Attribute 1 type","Attribute 1 swatch(s)","Attribute 2 type","Attribute 2 swatch(s)","Attribute 3 type","Attribute 3 swatch(s)","Attribute 4 type","Attribute 4 swatch(s)","Attribute 5 type","Attribute 5 swatch(s)","Meta: _last_editor_used_jetpack"
5082,variable,A12347F,"Chuck 70 Quilted High Top",1,1,visible,,"WORLDWIDE ALL STAR. Iconic Chucks get a worldly update with global-themed patches and prints on a durable, heavyweight canvas upper. Complete with supportive OrthoLite cushioning and a breathable mesh lining, they're designed for all-day comfort—with zero sacrifices in style. Where to next?",,,taxable,,1,8,,0,0,,,,,1,,,,Women,,,"http://converse.azdigi.shop/wp-content/uploads/2023/05/a01399c_a_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a01399c_b_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a01399c_c_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a01399c_d_107x1.jpg",,,,,,,,,0,"Màu sắc","Converse Black/Converse Utility/Egret",1,1,"Loại giày","High Tops",0,1,"Màu chủ đạo",Black,0,1,Giá,"Từ 2.000.000đ - 3.000.000đ",0,1,"Kích cỡ","W 5 / W 5.5 / W 6 / W 6.5 / W 7 / W 7.5 / W 9 / W 9.5 / W 10",1,1,,,,,label,,radio,,label,#000000,label,,label,
5083,variation,,"Chuck Taylor All Star All Terrain High Top",1,0,visible,,,,,taxable,parent,1,12,,0,0,,,,,0,,,2580000,,,,,,,A00717C,,,,,,1,"Màu sắc",,,1,"Kích cỡ",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
5088,variable,A12348F,"Chuck Taylor All Star Berkshire Boot Counter Climate High Top",1,1,visible,,"ALL-WEATHER ALL STAR. The Chuck Taylor All Star All Terrain High Top was born ready. A waterproof leather build and moisture wicking laces help keep you dry, while a warm lining helps lock in heat. And, last but not least, an all-new traction outsole comes ready to tread.",,,taxable,,1,9,,0,0,,,,,1,,,,Women,,,"http://converse.azdigi.shop/wp-content/uploads/2023/05/a01331c_a_107x1_1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a01331c_b_107x1_1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a01331c_c_107x1_1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a01331c_d_107x1_1.jpg",,,,,,,,,0,"Màu sắc","Dark Smoke Grey/Gravel/Egret",1,1,"Loại giày","High Tops",0,1,"Màu chủ đạo",Gray,0,1,Giá,"Từ 2.000.000đ - 3.000.000đ",0,1,"Kích cỡ","M 3 / W 5, M 3.5 / W 5.5, M 4 / W 6, M 5 / W 7, M 6 / W 8, M 6.5 / W 8.5, M 7.5 / W 9.5, M 8 / W 10",1,1,,,,,label,,radio,,label,#9c9797,label,,label,", , , , , , , "
5089,variation,,"Converse x DRKSHDW TURBODRK Chuck 70 High Top",1,0,visible,,,,,taxable,parent,1,7,,0,0,,,,,0,,,3784000,,,,,,,A03943C,,,,,,1,"Màu sắc",,,1,"Kích cỡ",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
5094,variable,A12349F,"Chuck 70 AT-CX Counter Climate High Top",1,1,visible,,"WAVES OF COMFORT. An evolution of our most popular platform ever, the Run Star Hike, the new Run Star Motion takes your style even further. The iconic canvas high top comes together with a bold, exaggerated, two-tone outsole and wavy midsole detailing for a truly unique look. Ultra-comfortable CX foam cushioning provides premium comfort and support, while heritage elements like the unmistakable star ankle patch nod to the Converse legacy. Now in new, autumnal colours, ready to take on the season.",,,taxable,,1,7,,0,0,,,,,1,,,,Women,,,"http://converse.azdigi.shop/wp-content/uploads/2023/05/a03275c_a_107x1_2.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a03275c_b_107x1_1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a03275c_c_107x1_1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a03275c_d_107x1_1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a03275c_e_107x1_1.jpg",,,,,,,,,0,"Màu sắc","Black Cherry/Papyrus/Obsidian",1,1,"Loại giày","High Tops",0,1,"Màu chủ đạo",Black,0,1,Giá,"Từ 1.000.000đ - 2.000.000đ",0,1,"Kích cỡ","M 3 / W 5, M 4.5 / W 6.5, M 5 / W 7, M 5.5 / W 7.5, M 6 / W 8, M 7.5 / W 9.5",1,1,,,,,label,,radio,,label,#000000,label,,label,", , , , , "
5095,variation,,"Chuck Taylor All Star Lugged 2.0 Rugged Basics High Top",1,0,visible,,,,,taxable,parent,1,9,,0,0,,,,,0,,,1376000,,,,,,,A05124C,,,,,,1,"Màu sắc",,,1,"Kích cỡ",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
5098,variable,A13349F,"Chuck 70 AT-CX Counter Climate High Top",1,1,visible,,"YOUR MOVE. Stand tall and stand out in lightweight, lifted Chucks. Designed for freedom of movement, a molded platform ups the height without the bulky weight. Now with a canvas upper in new, autumnal colours to keep you moving through the season.",,,taxable,,1,7,,0,0,,,,,1,,,,Women,,,"http://converse.azdigi.shop/wp-content/uploads/2023/05/a03274c_a_107x1_2.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a03274c_b_107x1_1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a03274c_c_107x1_1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a03274c_d_107x1_1.jpg",,,,,,,,,0,"Màu sắc",Black/Black/Black,1,1,"Loại giày","High Tops",0,1,"Màu chủ đạo",Black,0,1,Giá,"Từ 2.000.000đ - 3.000.000đ",0,1,"Kích cỡ","M 3 / W 5, M 4.5 / W 6.5, M 5 / W 7, M 5.5 / W 7.5, M 6 / W 8, M 7.5 / W 9.5",1,1,,,,,label,,radio,,label,#000000,label,,label,", , , , , "
5099,variation,,"Chuck Taylor All Star Lugged 2.0 Seasonal Colour High Top",1,0,visible,,,,,taxable,parent,1,13,,0,0,,,,,0,,,1290000,,,,,,,A01368C,,,,,,1,"Màu sắc",,,1,"Kích cỡ",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
5104,variable,A12350F,"Chuck Taylor All Star Lugged 2.0 Counter Climate High Top",1,1,visible,,"WEATHER READY. Waterproof, warm, and with the traction to get you there. The Chuck Taylor All Star Lugged Winter 2.0 updates its rubber midsole with an extended heel overlay for a modern look that's easy to wipe off. Underfoot, a chevron-inspired tread enhances traction with opposing heel-toe lug directions. Memory foam and an EVA sockliner come together for max comfort, with a warm-lined topcloth for that cozy factor.",,,taxable,,1,6,,0,0,,,,,1,,,,Women,,,"http://converse.azdigi.shop/wp-content/uploads/2023/05/a01329c_a_107x1_1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a01329c_b_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a01329c_c_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a01329c_d_107x1.jpg",,,,,,,,,0,"Màu sắc","Saddle/Dark Wine/Papyrus",1,1,"Loại giày","High Tops",0,1,"Màu chủ đạo",Red,0,1,Giá,"Trên 3.000.000đ",0,1,"Kích cỡ","M 10 / W 11.5, M 10.5 / W 12, M 11 / W 12.5, M 11.5 / W 13, M 12 / W 13.5, M 13 / W 14.5, M 4 / W 5.5, M 4.5 / W 6, M 5 / W 6.5, M 5.5 / W 7, M 6 / W 7.5, M 6.5 / W 8, M 7 / W 8.5, M 7.5 / W 9, M 8 / W 9.5, M 8.5 / W 10, M 9 / W 10.5, M 9.5 / W 11",1,1,,,,,label,,radio,,label,#fc3440,label,,label,", , , , , , , , , , , , , , , , , "
5105,variation,,"Run Star Hike Platform Seasonal Colour High Top",1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,,2064000,,,,,,,A01365C,,,,,,1,"Màu sắc",,,1,"Kích cỡ",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
5110,variable,A12350R,"Chuck Taylor All Star Lugged 2.0 Counter Climate High Top",1,1,visible,,"FUTURE LEGACY. The latest iteration of the best-selling Run Star Hike, the Run Star Legacy CX mixes bold platform styling with premium comfort. A lightweight CX midsole and sockliner keep you light on your feet, while distorted Chuck Taylor design elements keep them guessing. A winged tongue and heel bumper allow for easy on and off, so nothing can slow you down.",,,taxable,,1,6,,0,0,,,,,1,,,,Women,,,"http://converse.azdigi.shop/wp-content/uploads/2023/05/a01330c_a_107x1_2.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a01330c_b_107x1_1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a01330c_c_107x1_1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a01330c_d_107x1_1.jpg",,,,,,,,,0,"Màu sắc","Utility/Dark Smoke Grey/Black",1,1,"Loại giày","High Tops",0,1,"Màu chủ đạo",Black,0,1,Giá,"Từ 1.000.000đ - 2.000.000đ",0,1,"Kích cỡ","M 10 / W 11.5, M 10.5 / W 12, M 11 / W 12.5, M 11.5 / W 13, M 12 / W 13.5, M 13 / W 14.5, M 4 / W 5.5, M 4.5 / W 6, M 5 / W 6.5, M 5.5 / W 7, M 6 / W 7.5, M 6.5 / W 8, M 7 / W 8.5, M 7.5 / W 9, M 8 / W 9.5, M 8.5 / W 10, M 9 / W 10.5, M 9.5 / W 11",1,1,,,,,label,,radio,,label,#000000,label,,label,", , , , , , , , , , , , , , , , , "
5111,variation,,"Run Star Motion CX Platform Seasonal Colour High Top",1,0,visible,,,,,taxable,parent,1,6,,0,0,,,,,0,,,2064000,,,,,,,A04303C,,,,,,1,"Màu sắc",,,1,"Kích cỡ",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
5116,variable,A12351F,"Chuck Taylor All Star Lugged 2.0 Counter Climate High Top",1,1,visible,,"GET OUT THERE. Inspired by natural landscapes, the Desert Camo Chuck Taylor All Star Lugged 2.0 blends iconic design features with sense-soothing textures. A wrinkled jacquard build evokes that outdoor feeling, while a lugged rubber platform outsole ups traction and height.",,,taxable,,1,5,,0,0,,,,,1,,,,Women,,,"http://converse.azdigi.shop/wp-content/uploads/2023/05/a01328c_a_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a01328c_b_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a01328c_c_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a01328c_d_107x1.jpg",,,,,,,,,0,"Màu sắc","Dark Root/Dark Root/Papyrus",1,1,"Loại giày","Low Tops",0,1,"Màu chủ đạo",Black,0,1,Giá,"Từ 1.000.000đ - 2.000.000đ",0,1,"Kích cỡ","M 3 / W 5, M 3.5 / W 5.5, M 4 / W 6, M 4.5 / W 6.5, M 5 / W 7, M 5.5 / W 7.5, M 6 / W 8, M 6.5 / W 8.5, M 7 / W 9, M 7.5 / W 9.5, M 8 / W 10",1,1,,,,,label,,radio,,label,#000000,label,,label,", , , , , , , , , , "
5117,variation,,"Run Star Motion CX Platform Counter Climate High Top",1,0,visible,,,,,taxable,parent,1,8,,0,0,,,,,0,,,2339200,,,,,,,A04179C,,,,,,1,"Màu sắc",,,1,"Kích cỡ",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
5122,variable,A12352F,"Chuck Taylor All Star Global Logo High Top",1,1,visible,,"CHUCK VS ELEMENTS. The definitive sneaker, redesigned for the outdoors. We updated our iconic high-top design from the ground up, with a boot silhouette and our best-performing traction outsole for enhanced grip. This Counter Climate styles features a water-resistant faux leather upper, and a gusseted tongue and fleece lining layer up to help keep you warm and dry from the inside out. With a padded collar and cushioned OrthoLite sockliner for all-around support. Get out there.",,,taxable,,1,4,,0,0,,,,,1,,,,Women,,,"http://converse.azdigi.shop/wp-content/uploads/2023/05/a03774c_a_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a03774c_b_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a03774c_c_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a03774c_d_107x1.jpg",,,,,,,,,0,"Màu sắc","Light Bone/Light Field Surplus",1,1,"Loại giày","High Tops",0,1,"Màu chủ đạo",White,0,1,Giá,"Từ 2.000.000đ - 3.000.000đ",0,1,"Kích cỡ","M 3 / W 5, M 3.5 / W 5.5, M 4 / W 6, M 4.5 / W 6.5, M 5 / W 7, M 5.5 / W 7.5, M 6 / W 8, M 6.5 / W 8.5, M 7 / W 9, M 7.5 / W 9.5, M 8 / W 10",1,1,,,,,label,,radio,,label,#f0f0f1,label,,label,", , , , , , , , , , "
5123,variation,,"Chuck 70 AT-CX Platform High Top",1,0,visible,,,,,taxable,parent,1,9,,0,0,,,,,0,,,2408000,,,,,,,A03277C,,,,,,1,"Màu sắc",,,1,"Kích cỡ",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
5128,variable,A12352P,"Chuck Taylor All Star Global Logo High Top",1,1,visible,,"EMBRACE THE ELEMENTS. Lugged Chucks are back and ready to take on the season. Now with a taller rubber sidewall for added protection and bold, chevron-inspired tread for style and stability. Waterproof canvas and a gusseted tongue join forces to keep the elements out, while a soft fleece lining helps to keep you comfortable.",,,taxable,,1,4,,0,0,,,,,1,,,,Women,,,"http://converse.azdigi.shop/wp-content/uploads/2023/05/a03775c_a_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a03775c_b_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a03775c_c_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a03775c_e_107x1.jpg",,,,,,,,,0,"Màu sắc","Dark Smoke Grey/Vintage White",1,1,"Loại giày","High Tops",0,1,"Màu chủ đạo",Gray,0,1,Giá,"Từ 2.000.000đ - 3.000.000đ",0,1,"Kích cỡ","M 3 / W 5, M 3.5 / W 5.5, M 4 / W 6, M 4.5 / W 6.5, M 5 / W 7, M 5.5 / W 7.5, M 6 / W 8, M 6.5 / W 8.5, M 7 / W 9, M 7.5 / W 9.5, M 8 / W 10",1,1,,,,,label,,radio,,label,#9c9797,label,,label,", , , , , , , , , , "
5129,variation,,"Chuck 70 Suede High Top",1,0,visible,,,,,taxable,parent,1,23,,0,0,,,,,0,,,1720000,,,,,,,A01457C,,,,,,1,"Màu sắc",,,1,"Kích cỡ",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
5134,variable,A12353F,"Converse x Stüssy Chuck 70 8-Ball High Top",1,1,visible,,"FUTURE LEGACY. The latest iteration of the best-selling Run Star Hike, the Run Star Legacy CX mixes bold platform styling with premium comfort. A lightweight CX midsole and sockliner keep you light on your feet, while distorted Chuck Taylor design elements keep them guessing. A winged tongue and heel bumper allow for easy on and off, so nothing can slow you down.",,,taxable,,1,2,,0,0,,,,,1,,,,Women,,,"http://converse.azdigi.shop/wp-content/uploads/2023/05/a03711c_a_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a03711c_b_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a03711c_c_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a03711c_d_107x1.jpg",,,,,,,,,0,"Màu sắc","Sargasso Sea/White/Black",1,1,"Loại giày","High Tops",0,1,"Màu chủ đạo",Blue,0,1,Giá,"Từ 2.000.000đ - 3.000.000đ",0,1,"Kích cỡ","M 3 / W 5",1,1,,,,,label,,radio,,label,#34b4fc,label,,label,
5135,variation,,"Chuck 70 Suede High Top",1,0,visible,,,,,taxable,parent,1,41,,0,0,,,,,0,,,1720000,,,,,,,A01458C,,,,,,1,"Màu sắc",,,1,"Kích cỡ",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
5140,variable,A12354F,"Converse x Stüssy One Star Pro 8-Ball Low Top",1,1,visible,,"UNCONVENTIONAL DESIGN. UNSTOPPABLE STYLE. An unexpected update on an all-time classic, the Chuck 70 Plus mixes iconic features with future-forward styling. A fusion of mixed-weight canvas comes together with bold, asymmetrical lines for a statement-making look. Spliced rubber and ankle patch details keep all eyes on you, while premium cushioning helps you stay light on your feet.",,,taxable,,1,4,,0,0,,,,,1,,,,Women,,,"http://converse.azdigi.shop/wp-content/uploads/2023/05/a03712c_a_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a03712c_b_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a03712c_c_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a03712c_d_107x1.jpg",,,,,,,,,0,"Màu sắc","Green Flash/White/Black",1,1,"Loại giày","High Tops",0,1,"Màu chủ đạo",Green,0,1,Giá,"Từ 2.000.000đ - 3.000.000đ",0,1,"Kích cỡ","M 8 / W 10, M 8.5 / W 10.5, M 9 / W 11",1,1,,,,,label,,radio,,label,#54f050,label,,label,", , "
5141,variation,,"Chuck 70 Suede High Top",1,0,visible,,,,,taxable,parent,1,12,,0,0,,,,,0,,,1720000,,,,,,,A01459C,,,,,,1,"Màu sắc",,,1,"Kích cỡ",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
5146,variable,A12355F,"Chuck Taylor All Star Utility All Terrain Boot High Top",1,1,visible,,"TREAD THE FUTURE. A canvas upper comes together with a bold, exaggerated, two-tone midsole and wavy detailing for a truly unique look. Ultra-comfortable CX foam cushioning provides premium comfort and support, while heritage elements like the unmistakable star ankle patch nod to the Converse legacy.",,,taxable,,1,5,,0,0,,,,,1,,,,Women,,,"http://converse.azdigi.shop/wp-content/uploads/2023/05/168863c_a_107x1_1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/2020july_168863c_b_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/2020july_168863c_c_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/2020july_168863c_d_107x1.jpg",,,,,,,,,0,"Màu sắc",Black/Black/Egret,1,1,"Loại giày","High Tops",0,1,"Màu chủ đạo",Black,0,1,Giá,"Từ 1.000.000đ - 2.000.000đ",0,1,"Kích cỡ","M 8 / W 9.5, M 8.5 / W 10",1,1,,,,,label,,radio,,label,#000000,label,,label,", "
5147,variation,,"Run Star Hike Platform Striped Knit High Top",1,0,visible,,,,,taxable,parent,1,34,,0,0,,,,,0,,,2046628,,,,,,,A12345F,,,,,,1,"Màu sắc",,,1,"Kích cỡ",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
5152,variable,A12355O,"Chuck Taylor All Star Utility All Terrain Boot High Top",1,1,visible,,"BEST MADE BETTER. The Chuck 70 is built off of the original 1970s design, with premium materials, extraordinary craftsmanship, and enhanced cushioning to keep you feeling good. The poly-canvas upper is joined by classic Chuck 70 details, like premium cotton laces, winged tongue stitching for reinforcement, and varnished egret foxing with vintage license plate.",,,taxable,,1,5,,0,0,,,,,1,,,,Women,,,"http://converse.azdigi.shop/wp-content/uploads/2023/05/2020july_168864c_a_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/2020july_168864c_b_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/2020july_168864c_c_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/2020july_168864c_d_107x1.jpg",,,,,,,,,0,"Màu sắc",Black/Black/Black,1,1,"Loại giày","High Tops",0,1,"Màu chủ đạo",Black,0,1,Giá,"Từ 1.000.000đ - 2.000.000đ",0,1,"Kích cỡ","M 8 / W 9.5, M 8.5 / W 10",1,1,,,,,label,,radio,,label,#000000,label,,label,", "
5153,variation,,"Run Star Hike Platform Striped Knit High Top",1,0,visible,,,,,taxable,parent,1,34,,0,0,,,,,0,,,2236000,,,,,,,A13345F,,,,,,1,"Màu sắc",,,1,"Kích cỡ",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
5158,variable,A12357F,"Run Star Motion Desert Gradient High Top",1,1,visible,,"DESERT DETAILS. A patchwork design and tonal laces tie in desert-inspired colour to our iconic high top. With a heel loop for easy on and off, and an OrthoLite insole to keep it comfortable.",,,taxable,,1,7,,0,0,,,,,1,,,,Women,,,"http://converse.azdigi.shop/wp-content/uploads/2023/05/a00854c_a_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a00854c_b_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a00854c_c_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a00854c_d_107x1.jpg",,,,,,,,,0,"Màu sắc",Monarch,1,1,"Loại giày","Low Tops",0,1,"Màu chủ đạo",Orange,0,1,Giá,"Từ 1.000.000đ - 2.000.000đ",0,1,"Kích cỡ","W 5",1,1,,,,,label,,radio,,label,#f87414,label,,label,
5159,variation,,"Chuck Taylor All Star Move Platform Sherpa High Top",1,0,visible,,,,,taxable,parent,1,23,,0,0,,,,,0,,,1891828,,,,,,,A12346F,,,,,,1,"Màu sắc",,,1,"Kích cỡ",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
5164,variation,,"Chuck 70 Quilted High Top",1,0,visible,,,,,taxable,parent,1,8,,0,0,,,,,0,,,2236000,,,,,,,A12347F,,,,,,1,"Màu sắc",,,1,"Kích cỡ",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
5169,variable,A12358F,"Chuck Taylor All Star Move Platform Seasonal Colour High Top",1,1,visible,,"Our ongoing collaboration with Sky High Farm Workwear continues with a new blue Chuck 70. Sky High Farm was founded by artist Dan Colen and came to be as part of his creative practice, evolving into the hub it is today through a process of exploration and collaboration. The 30-acre nonprofit farm has become a food source for communities in need, donating 100% of its vegetables and protein to food banks and food pantries and investing in pathways towards food sovereignty. This second Chuck 70 designed in partnership with Sky High Farm Workwear, the brand built solely to support the farm, allows each customer to advocate for the farm’s mission with every purchase and every wear.",,,taxable,,1,8,,0,0,,,,,1,,,,Women,,,"http://converse.azdigi.shop/wp-content/uploads/2023/05/a02430c_a_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a02430c_b_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a02430c_c_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a02430c_d_107x1.jpg",,,,,,,,,0,"Màu sắc","Dark Beetroot/White/White",1,1,"Loại giày","High Tops",0,1,"Màu chủ đạo",Black,0,1,Giá,"Từ 1.000.000đ - 2.000.000đ",0,1,"Kích cỡ","M 3 / W 4.5, M 3.5 / W 5, M 4 / W 5.5, M 4.5 / W 6, M 5 / W 6.5, M 5.5 / W 7, M 6 / W 7.5, M 6.5 / W 8, M 7 / W 8.5",1,1,,,,,label,,radio,,label,#000000,label,,label,", , , , , , , , "
5170,variable,A12359F,"Chuck Taylor All Star Lugged Winter 2.0 High Top",1,1,visible,,"CONVERSE x COME TEES With its hand-drawn figures and ecstatic, expressive details, Come Tees has emerged as an inspired voice in streetwear, using fashion as a repository of memory, desire and self-discovery. On a new Chuck 70 drop, Come Tees applies its distinctive graphic language, a playful use of colour and vintage overlays with unique stud detailing. The design utilizes a vibrant star motif to unite classic Converse iconography with celestial symbolism. Discover your star path.",,,taxable,,1,9,,0,0,,,,,1,,,,Women,,,"http://converse.azdigi.shop/wp-content/uploads/2023/05/172057c_a_107x1_3.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/172057c_b_107x1_1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/172057c_d_107x1_1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/172057c_e_107x1_1.jpg",,,,,,,,,0,"Màu sắc","Black/Bold Mandarin/Egret",1,1,"Loại giày","High Tops",0,1,"Màu chủ đạo",Black,0,1,Giá,"Từ 2.000.000đ - 3.000.000đ",0,1,"Kích cỡ","W 5",1,1,,,,,label,,radio,,label,#000000,label,,label,
5171,variation,,"Chuck Taylor All Star Berkshire Boot Counter Climate High Top",1,0,visible,,,,,taxable,parent,1,9,,0,0,,,,,0,,,2752000,,,,,,,A12348F,,,,,,1,"Màu sắc",,,1,"Kích cỡ",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
5177,variable,A12360F,"Converse x CLOT Chuck 70 High Top",1,1,visible,,"CONVERSE x COME TEES With its hand-drawn figures and ecstatic, expressive details, Come Tees has emerged as an inspired voice in streetwear, using fashion as a repository of memory, desire and self-discovery. On a new One Star drop, Come Tees applies its distinctive graphic language, a playful use of colour and vintage overlays with unique stud detailing. The design utilizes a vibrant star motif to unite classic Converse iconography with celestial symbolism. Discover your star path.",,,taxable,,1,12,,0,0,,,,,1,,,,Women,,,"http://converse.azdigi.shop/wp-content/uploads/2023/05/a00321c_a_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a00321c_b_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a00321c_c_107x1.jpg, http://converse.azdigi.shop/wp-content/uploads/2023/05/a00321c_d_107x1.jpg",,,,,,,,,0,"Màu sắc",White/Black/White,1,1,"Loại giày","High Tops",0,1,"Màu chủ đạo",White,0,1,Giá,"Từ 2.000.000đ - 3.000.000đ",0,1,"Kích cỡ","M 3 / W 5, M 3.5 / W 5.5, M 4 / W 6, M 4.5 / W 6.5, M 5 / W 7, M 5.5 / W 7.5, M 6 / W 8",1,1,,,,,label,,radio,,label,#f0f0f1,label,,label,", , , , , , "
5178,variation,,"Chuck 70 AT-CX Counter Climate High Top",1,0,visible,,,,,taxable,parent,1,7,,0,0,,,,,0,,,1461828,,,,,,,A12349F,,,,,,1,"Màu sắc",,,1,"Kích cỡ",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
